R_kf_x,L_kf_x,R_x,L_x,R_kf_v,L_kf_v,R_v,L_v,R_kf_w,L_kf_w,a,w
-0.520934,-0.520934,17.455709,-19.697235,0.000009,0.000009,0.000000,0.000000,0.009399,0.009399,-0.001374,0.012085
-0.520937,-0.520937,17.455709,-19.697235,-0.000168,-0.000168,0.000000,0.000000,-0.010413,-0.010413,-0.000222,-0.015612
-0.520938,-0.520938,17.455709,-19.697235,-0.000180,-0.000180,0.000000,0.000000,0.011702,0.011702,0.006140,0.008889
-0.520940,-0.520940,17.455709,-19.697235,-0.000207,-0.000207,0.000000,0.000000,-0.008005,-0.008005,-0.020528,-0.009220
-0.520941,-0.520941,17.455709,-19.697235,-0.000109,-0.000109,0.000000,0.000000,-0.009609,-0.009609,0.002550,-0.010285
-0.520943,-0.520943,17.455709,-19.697235,-0.000144,-0.000144,0.000000,0.000000,-0.018712,-0.018712,0.006207,-0.025199
-0.520945,-0.520945,17.455709,-19.697235,-0.000390,-0.000390,0.000000,0.000000,0.013715,0.013715,-0.042222,0.017412
-0.520948,-0.520948,17.455709,-19.697235,-0.000340,-0.000340,0.000000,0.000000,-0.008898,-0.008898,-0.012357,-0.015612
-0.520950,-0.520950,17.455709,-19.697235,-0.000155,-0.000155,0.000000,0.000000,-0.015895,-0.015895,0.016189,-0.022003
-0.520953,-0.520953,17.455709,-19.697235,-0.000348,-0.000348,0.000000,0.000000,0.011394,0.011394,0.009413,0.012085
-0.520956,-0.520956,17.455709,-19.697235,-0.000294,-0.000294,0.000000,0.000000,-0.008337,-0.008337,-0.010099,-0.010285
-0.520960,-0.520960,17.455709,-19.697235,-0.000520,-0.000520,0.000000,0.000000,-0.014041,-0.014041,-0.058387,-0.020938
-0.520966,-0.520966,17.455709,-19.697235,-0.000764,-0.000764,0.000000,0.000000,-0.015189,-0.015189,-0.004648,-0.013481
-0.520974,-0.520974,17.455709,-19.697235,-0.000923,-0.000923,0.000000,0.000000,0.003583,0.003583,-0.022480,0.007824
-0.520985,-0.520985,17.455709,-19.697235,-0.001113,-0.001113,0.000000,0.000000,-0.001390,-0.001390,0.035048,-0.002828
-0.520996,-0.520996,17.455709,-19.697235,-0.001168,-0.001168,0.000000,0.000000,-0.000936,-0.000936,-0.022013,-0.000698
-0.521008,-0.521008,17.455709,-19.697235,-0.001331,-0.001331,0.000000,0.000000,-0.000609,-0.000609,-0.004210,0.000367
-0.521022,-0.521022,17.455709,-19.697235,-0.001506,-0.001506,0.000000,0.000000,0.004733,0.004733,-0.052566,0.004628
-0.521038,-0.521038,17.455709,-19.697235,-0.001570,-0.001570,0.000000,0.000000,-0.002531,-0.002531,-0.009514,-0.003894
-0.521054,-0.521054,17.455709,-19.697235,-0.001564,-0.001564,0.000000,0.000000,-0.002329,-0.002329,0.002810,-0.001763
-0.521069,-0.521069,17.455709,-19.697235,-0.001581,-0.001581,0.000000,0.000000,-0.021670,-0.021670,-0.032444,-0.025199
-0.521085,-0.521085,17.455709,-19.697235,-0.001611,-0.001611,0.000000,0.000000,-0.003777,-0.003777,-0.036214,-0.001763
-0.521100,-0.521100,17.455709,-19.697235,-0.001355,-0.001355,0.000000,0.000000,-0.010543,-0.010543,0.017530,-0.009220
-0.521112,-0.521112,17.455709,-19.697235,-0.001284,-0.001284,0.000000,0.000000,0.003782,0.003782,-0.063294,0.009955
-0.521125,-0.521125,17.455709,-19.697235,-0.001236,-0.001236,0.000000,0.000000,-0.000781,-0.000781,0.024898,0.000367
-0.521137,-0.521137,17.455709,-19.697235,-0.001268,-0.001268,0.000000,0.000000,-0.003053,-0.003053,0.007423,-0.007090
-0.521150,-0.521150,17.455709,-19.697235,-0.001277,-0.001277,0.000000,0.000000,-0.005329,-0.005329,-0.024492,-0.007090
-0.521163,-0.521163,17.455709,-19.697235,-0.001280,-0.001280,0.000000,0.000000,-0.003887,-0.003887,0.003629,0.001433
-0.521176,-0.521176,17.455709,-19.697235,-0.001249,-0.001249,0.000000,0.000000,0.008144,0.008144,-0.026925,0.005694
-0.521188,-0.521188,17.455709,-19.697235,-0.001247,-0.001247,0.000000,0.000000,-0.005997,-0.005997,-0.055279,-0.007090
-0.521200,-0.521200,17.455709,-19.697235,-0.001201,-0.001201,0.000000,0.000000,-0.002957,-0.002957,-0.017365,-0.006024
-0.521211,-0.521211,17.455709,-19.697235,-0.000927,-0.000927,0.000000,0.000000,-0.004932,-0.004932,0.037422,-0.004959
-0.521220,-0.521220,17.455709,-19.697235,-0.000891,-0.000891,0.000000,0.000000,-0.004324,-0.004324,0.050310,-0.002828
-0.521230,-0.521230,17.455709,-19.697235,-0.000903,-0.000903,0.000000,0.000000,-0.001418,-0.001418,0.010922,0.003563
-0.521238,-0.521238,17.455709,-19.697235,-0.000836,-0.000836,0.000000,0.000000,0.009177,0.009177,-0.048370,0.008889
-0.521247,-0.521247,17.455709,-19.697235,-0.001049,-0.001049,0.000000,0.000000,0.008460,0.008460,-0.001075,0.004628
-0.521258,-0.521258,17.455709,-19.697235,-0.001019,-0.001019,0.000000,0.000000,0.003854,0.003854,0.051243,0.007824
-0.521266,-0.521266,17.455709,-19.697235,-0.000766,-0.000766,0.000000,0.000000,-0.003338,-0.003338,0.002858,-0.004959
-0.521274,-0.521274,17.455709,-19.697235,-0.000749,-0.000749,0.000000,0.000000,-0.010689,-0.010689,-0.022459,-0.013481
-0.521280,-0.521280,17.455709,-19.697235,-0.000490,-0.000490,0.000000,0.000000,-0.006046,-0.006046,0.016998,-0.010285
-0.521284,-0.521284,17.455709,-19.697235,-0.000458,-0.000458,0.000000,0.000000,0.015248,0.015248,-0.002465,0.020607
-0.521290,-0.521290,17.455709,-19.697235,-0.000625,-0.000625,0.000000,0.000000,0.007308,0.007308,-0.009180,0.012085
-0.521296,-0.521296,17.455709,-19.697235,-0.000535,-0.000535,0.000000,0.000000,0.007103,0.007103,0.015729,0.011020
-0.521302,-0.521302,17.455709,-19.697235,-0.000579,-0.000579,0.000000,0.000000,-0.003751,-0.003751,0.023275,-0.006024
-0.521308,-0.521308,17.455709,-19.697235,-0.000730,-0.000730,0.000000,0.000000,-0.003302,-0.003302,0.053275,-0.002828
-0.521315,-0.521315,17.455709,-19.697235,-0.000569,-0.000569,0.000000,0.000000,-0.019132,-0.019132,-0.000555,-0.016677
-0.521321,-0.521321,17.455709,-19.697235,-0.000735,-0.000735,0.000000,0.000000,-0.007985,-0.007985,0.004810,-0.009220
-0.521327,-0.521327,17.455709,-19.697235,-0.000570,-0.000570,0.000000,0.000000,-0.004509,-0.004509,0.029693,-0.008155
-0.521332,-0.521332,17.455709,-19.697235,-0.000535,-0.000535,0.000000,0.000000,0.016841,0.016841,0.012035,0.026999
-0.521338,-0.521338,17.455709,-19.697235,-0.000523,-0.000523,0.000000,0.000000,-0.012139,-0.012139,-0.009450,-0.016677
-0.521342,-0.521342,17.455709,-19.697235,-0.000344,-0.000344,0.000000,0.000000,-0.006473,-0.006473,-0.014859,-0.012416
-0.521344,-0.521344,17.455709,-19.697235,-0.000294,-0.000294,0.000000,0.000000,0.002388,0.002388,-0.025684,0.006759
-0.521348,-0.521348,17.455709,-19.697235,-0.000321,-0.000321,0.000000,0.000000,0.007391,0.007391,-0.023840,0.013151
-0.521351,-0.521351,17.455709,-19.697235,-0.000250,-0.000250,0.000000,0.000000,-0.003598,-0.003598,0.018488,-0.008155
-0.521353,-0.521353,17.455709,-19.697235,-0.000148,-0.000148,0.000000,0.000000,0.001931,0.001931,-0.006296,0.002498
-0.521354,-0.521354,17.455709,-19.697235,-0.000120,-0.000120,0.000000,0.000000,-0.012457,-0.012457,-0.022686,-0.015612
-0.521357,-0.521357,17.455709,-19.697235,-0.000453,-0.000453,0.000000,0.000000,0.011804,0.011804,-0.052174,0.008889
-0.521362,-0.521362,17.455709,-19.697235,-0.000518,-0.000518,0.000000,0.000000,-0.002312,-0.002312,-0.010987,-0.006024
-0.521366,-0.521366,17.455709,-19.697235,-0.000344,-0.000344,0.000000,0.000000,0.002248,0.002248,-0.052222,0.005694
-0.521371,-0.521371,17.455709,-19.697235,-0.000550,-0.000550,0.000000,0.000000,-0.004773,-0.004773,0.012333,-0.003894
-0.521376,-0.521376,17.455709,-19.697235,-0.000551,-0.000551,0.000000,0.000000,-0.009209,-0.009209,-0.012290,-0.011351
-0.521382,-0.521382,17.455709,-19.697235,-0.000573,-0.000573,0.000000,0.000000,-0.010218,-0.010218,-0.085800,-0.012416
-0.521386,-0.521386,17.455709,-19.697235,-0.000394,-0.000394,0.000000,0.000000,-0.001159,-0.001159,-0.023514,0.000367
-0.521390,-0.521390,17.455709,-19.697235,-0.000400,-0.000400,0.000000,0.000000,0.008789,0.008789,-0.021731,0.011020
-0.521394,-0.521394,17.455709,-19.697235,-0.000330,-0.000330,0.000000,0.000000,0.003018,0.003018,0.024985,0.002498
-0.521397,-0.521397,17.455709,-19.697235,-0.000268,-0.000268,0.000000,0.000000,0.016197,0.016197,0.017396,0.022738
-0.521397,-0.521397,17.455709,-19.697235,-0.000019,-0.000019,0.000000,0.000000,0.005689,0.005689,-0.034973,0.012085
-0.521398,-0.521398,17.455709,-19.697235,-0.000122,-0.000122,0.000000,0.000000,-0.002859,-0.002859,0.011759,-0.006024
-0.521400,-0.521400,17.455709,-19.697235,-0.000235,-0.000235,0.000000,0.000000,-0.015148,-0.015148,-0.029152,-0.019873
-0.521401,-0.521401,17.455709,-19.697235,-0.000194,-0.000194,0.000000,0.000000,-0.003220,-0.003220,0.012337,-0.000698
-0.521403,-0.521403,17.455709,-19.697235,-0.000165,-0.000165,0.000000,0.000000,0.007661,0.007661,-0.004584,0.008889
-0.521405,-0.521405,17.455709,-19.697235,-0.000169,-0.000169,0.000000,0.000000,0.008248,0.008248,-0.015063,0.015281
-0.521406,-0.521406,17.455709,-19.697235,-0.000091,-0.000091,0.000000,0.000000,0.009079,0.009079,-0.015609,0.013151
-0.521407,-0.521407,17.455709,-19.697235,0.000005,0.000005,0.000000,0.000000,0.003338,0.003338,0.050800,-0.001763
-0.521406,-0.521406,17.455709,-19.697235,0.000086,0.000086,0.000000,0.000000,-0.011635,-0.011635,-0.008439,-0.014546
-0.521406,-0.521406,17.455709,-19.697235,-0.000013,-0.000013,0.000000,0.000000,-0.005658,-0.005658,-0.054517,-0.003894
-0.521405,-0.521405,17.455709,-19.697235,-0.000035,-0.000035,0.000000,0.000000,0.008432,0.008432,-0.023886,0.007824
-0.521403,-0.521403,17.455709,-19.697235,0.000278,0.000278,0.000000,0.000000,0.001794,0.001794,-0.035141,0.009955
-0.521401,-0.521401,17.455709,-19.697235,0.000212,0.000212,0.000000,0.000000,0.011379,0.011379,-0.020772,0.016346
-0.521397,-0.521397,17.455709,-19.697235,0.000386,0.000386,0.000000,0.000000,-0.005585,-0.005585,-0.022847,-0.006024
-0.521392,-0.521392,17.455709,-19.697235,0.000562,0.000562,0.000000,0.000000,-0.010860,-0.010860,0.014775,-0.012416
-0.521387,-0.521387,17.455709,-19.697235,0.000357,0.000357,0.000000,0.000000,0.000088,0.000088,-0.027577,0.000367
-0.521383,-0.521383,17.455709,-19.697235,0.000484,0.000484,0.000000,0.000000,0.006569,0.006569,-0.004174,0.009955
-0.521378,-0.521378,17.455709,-19.697235,0.000484,0.000484,0.000000,0.000000,-0.007342,-0.007342,0.024206,-0.014546
-0.521373,-0.521373,17.455709,-19.697235,0.000444,0.000444,0.000000,0.000000,0.006521,0.006521,-0.047417,0.014216
-0.521370,-0.521370,17.455709,-19.697235,0.000200,0.000200,0.000000,0.000000,0.009881,0.009881,-0.031104,0.014216
-0.521370,-0.521370,17.455709,-19.697235,0.000021,0.000021,0.000000,0.000000,-0.013973,-0.013973,0.021460,-0.022003
-0.521369,-0.521369,17.455709,-19.697235,0.000004,0.000004,0.000000,0.000000,-0.018736,-0.018736,0.001336,-0.023068
-0.521369,-0.521369,17.455709,-19.697235,0.000146,0.000146,0.000000,0.000000,-0.001260,-0.001260,-0.034716,0.000367
-0.521368,-0.521368,17.455709,-19.697235,0.000081,0.000081,0.000000,0.000000,-0.011609,-0.011609,0.011859,-0.014546
-0.521366,-0.521366,17.455709,-19.697235,0.000248,0.000248,0.000000,0.000000,-0.003212,-0.003212,0.049478,-0.010285
-0.521363,-0.521363,17.455709,-19.697235,0.000316,0.000316,0.000000,0.000000,-0.001929,-0.001929,0.003176,-0.002828
-0.521361,-0.521361,17.455709,-19.697235,0.000099,0.000099,0.000000,0.000000,0.002665,0.002665,0.009996,0.001433
-0.521359,-0.521359,17.455709,-19.697235,0.000221,0.000221,0.000000,0.000000,-0.006885,-0.006885,-0.004463,-0.009220
-0.521355,-0.521355,17.455709,-19.697235,0.000403,0.000403,0.000000,0.000000,0.004242,0.004242,0.008222,0.003563
-0.521351,-0.521351,17.455709,-19.697235,0.000504,0.000504,0.000000,0.000000,-0.013125,-0.013125,0.050718,-0.011351
-0.521347,-0.521347,17.455709,-19.697235,0.000337,0.000337,0.000000,0.000000,0.024544,0.024544,-0.048904,0.031260
-0.521344,-0.521344,17.455709,-19.697235,0.000342,0.000342,0.000000,0.000000,0.010027,0.010027,0.009941,0.014216
-0.521341,-0.521341,17.455709,-19.697235,0.000291,0.000291,0.000000,0.000000,-0.008640,-0.008640,-0.016754,-0.013481
-0.521339,-0.521339,17.455709,-19.697235,0.000180,0.000180,0.000000,0.000000,0.003453,0.003453,0.012213,0.005694
-0.521336,-0.521336,17.455709,-19.697235,0.000229,0.000229,0.000000,0.000000,0.009778,0.009778,-0.034421,0.008889
-0.521335,-0.521335,17.455709,-19.697235,0.000080,0.000080,0.000000,0.000000,0.019937,0.019937,0.003588,0.029129
-0.521335,-0.521335,17.455709,-19.697235,-0.000013,-0.000013,0.000000,0.000000,-0.001354,-0.001354,-0.019254,0.001433
-0.521335,-0.521335,17.455709,-19.697235,-0.000024,-0.000024,0.000000,0.000000,0.006642,0.006642,-0.005658,0.009955
-0.521337,-0.521337,17.455709,-19.697235,-0.000217,-0.000217,0.000000,0.000000,-0.007690,-0.007690,0.036256,-0.006024
-0.521339,-0.521339,17.455709,-19.697235,-0.000153,-0.000153,0.000000,0.000000,-0.004403,-0.004403,0.046342,-0.008155
-0.521341,-0.521341,17.455709,-19.697235,-0.000183,-0.000183,0.000000,0.000000,0.008590,0.008590,-0.019196,0.007824
-0.521342,-0.521342,17.455709,-19.697235,-0.000027,-0.000027,0.000000,0.000000,0.014376,0.014376,-0.001853,0.012085
-0.521341,-0.521341,17.455709,-19.697235,0.000092,0.000092,0.000000,0.000000,-0.002784,-0.002784,0.008881,-0.003894
-0.521340,-0.521340,17.455709,-19.697235,0.000072,0.000072,0.000000,0.000000,-0.013592,-0.013592,0.027032,-0.017742
-0.521341,-0.521341,17.455709,-19.697235,-0.000154,-0.000154,0.000000,0.000000,0.013979,0.013979,0.015046,0.020607
-0.521343,-0.521343,17.455709,-19.697235,-0.000128,-0.000128,0.000000,0.000000,0.017004,0.017004,0.055867,0.020607
-0.521344,-0.521344,17.455709,-19.697235,-0.000143,-0.000143,0.000000,0.000000,-0.001809,-0.001809,-0.001480,-0.001763
-0.521345,-0.521345,17.455709,-19.697235,-0.000049,-0.000049,0.000000,0.000000,-0.007742,-0.007742,0.021716,-0.007090
-0.521344,-0.521344,17.455709,-19.697235,0.000178,0.000178,0.000000,0.000000,0.022619,0.022619,0.052071,0.029129
-0.521342,-0.521342,17.455709,-19.697235,0.000199,0.000199,0.000000,0.000000,-0.010017,-0.010017,-0.006930,-0.014546
-0.521341,-0.521341,17.455709,-19.697235,0.000198,0.000198,0.000000,0.000000,0.005717,0.005717,-0.013739,0.007824
-0.521339,-0.521339,17.455709,-19.697235,0.000246,0.000246,0.000000,0.000000,0.004484,0.004484,-0.028055,0.002498
-0.521337,-0.521337,17.455709,-19.697235,0.000258,0.000258,0.000000,0.000000,-0.015345,-0.015345,0.040035,-0.025199
-0.521333,-0.521333,17.455709,-19.697235,0.000389,0.000389,0.000000,0.000000,0.012680,0.012680,0.036552,0.015281
-0.521329,-0.521329,17.455709,-19.697235,0.000497,0.000497,0.000000,0.000000,0.016264,0.016264,-0.006886,0.025934
-0.521324,-0.521324,17.455709,-19.697235,0.000436,0.000436,0.000000,0.000000,-0.003397,-0.003397,-0.030348,-0.006024
-0.521320,-0.521320,17.455709,-19.697235,0.000388,0.000388,0.000000,0.000000,0.003775,0.003775,0.047232,0.001433
-0.521315,-0.521315,17.455709,-19.697235,0.000477,0.000477,0.000000,0.000000,-0.018861,-0.018861,0.000473,-0.023068
-0.521309,-0.521309,17.455709,-19.697235,0.000657,0.000657,0.000000,0.000000,-0.006295,-0.006295,0.029169,-0.007090
-0.521303,-0.521303,17.455709,-19.697235,0.000639,0.000639,0.000000,0.000000,-0.012427,-0.012427,0.070696,-0.017742
-0.521297,-0.521297,17.455709,-19.697235,0.000626,0.000626,0.000000,0.000000,-0.001397,-0.001397,-0.029482,-0.001763
-0.521291,-0.521291,17.455709,-19.697235,0.000629,0.000629,0.000000,0.000000,-0.002227,-0.002227,0.010023,-0.000698
-0.521286,-0.521286,17.455709,-19.697235,0.000365,0.000365,0.000000,0.000000,0.016033,0.016033,-0.009186,0.020607
-0.521283,-0.521283,17.455709,-19.697235,0.000272,0.000272,0.000000,0.000000,0.006429,0.006429,-0.000035,0.007824
-0.521280,-0.521280,17.455709,-19.697235,0.000335,0.000335,0.000000,0.000000,0.015593,0.015593,0.028230,0.022738
-0.521276,-0.521276,17.455709,-19.697235,0.000287,0.000287,0.000000,0.000000,-0.004964,-0.004964,-0.001790,-0.004959
-0.521273,-0.521273,17.455709,-19.697235,0.000440,0.000440,0.000000,0.000000,0.000387,0.000387,0.006809,0.000367
-0.521268,-0.521268,17.455709,-19.697235,0.000550,0.000550,0.000000,0.000000,-0.002322,-0.002322,-0.032248,0.000367
-0.521262,-0.521262,17.455709,-19.697235,0.000613,0.000613,0.000000,0.000000,-0.001058,-0.001058,0.016090,-0.006024
-0.521257,-0.521257,17.455709,-19.697235,0.000436,0.000436,0.000000,0.000000,0.013424,0.013424,0.000450,0.013151
-0.521253,-0.521253,17.455709,-19.697235,0.000474,0.000474,0.000000,0.000000,0.003578,0.003578,0.032273,0.002498
-0.521247,-0.521247,17.455709,-19.697235,0.000550,0.000550,0.000000,0.000000,0.003100,0.003100,-0.048194,0.003563
-0.521241,-0.521241,17.455709,-19.697235,0.000602,0.000602,0.000000,0.000000,-0.003533,-0.003533,-0.015945,-0.002828
-0.521236,-0.521236,17.455709,-19.697235,0.000542,0.000542,0.000000,0.000000,-0.007810,-0.007810,0.023187,-0.015612
-0.521230,-0.521230,17.455709,-19.697235,0.000500,0.000500,0.000000,0.000000,-0.004568,-0.004568,-0.022247,-0.007090
-0.521226,-0.521226,17.455709,-19.697235,0.000390,0.000390,0.000000,0.000000,-0.001226,-0.001226,-0.018956,0.004628
-0.521223,-0.521223,17.455709,-19.697235,0.000290,0.000290,0.000000,0.000000,-0.002338,-0.002338,0.011693,-0.003894
-0.521220,-0.521220,17.455709,-19.697235,0.000370,0.000370,0.000000,0.000000,-0.000783,-0.000783,0.017257,0.000367
-0.521217,-0.521217,17.455709,-19.697235,0.000215,0.000215,0.000000,0.000000,-0.016381,-0.016381,0.002140,-0.025199
-0.521214,-0.521214,17.455709,-19.697235,0.000288,0.000288,0.000000,0.000000,0.016558,0.016558,0.000554,0.022738
-0.521211,-0.521211,17.455709,-19.697235,0.000462,0.000462,0.000000,0.000000,-0.006519,-0.006519,0.063396,-0.006024
-0.521205,-0.521205,17.455709,-19.697235,0.000653,0.000653,0.000000,0.000000,-0.004256,-0.004256,0.009526,-0.002828
-0.521198,-0.521198,17.455709,-19.697235,0.000737,0.000737,0.000000,0.000000,0.001360,0.001360,0.004031,0.004628
-0.521191,-0.521191,17.455709,-19.697235,0.000601,0.000601,0.000000,0.000000,-0.007860,-0.007860,-0.010520,-0.012416
-0.521187,-0.521187,17.455709,-19.697235,0.000321,0.000321,0.000000,0.000000,-0.008820,-0.008820,-0.086954,-0.011351
-0.521183,-0.521183,17.455709,-19.697235,0.000339,0.000339,0.000000,0.000000,0.012323,0.012323,-0.029989,0.015281
-0.521180,-0.521180,17.455709,-19.697235,0.000426,0.000426,0.000000,0.000000,-0.001454,-0.001454,0.012703,0.000367
-0.521176,-0.521176,17.455709,-19.697235,0.000398,0.000398,0.000000,0.000000,-0.019169,-0.019169,0.002560,-0.024134
-0.521172,-0.521172,17.455709,-19.697235,0.000345,0.000345,0.000000,0.000000,-0.009388,-0.009388,-0.013933,-0.012416
-0.521168,-0.521168,17.455709,-19.697235,0.000449,0.000449,0.000000,0.000000,-0.001688,-0.001688,0.041536,0.003563
-0.521164,-0.521164,17.455709,-19.697235,0.000347,0.000347,0.000000,0.000000,0.002511,0.002511,-0.004929,0.007824
-0.521162,-0.521162,17.455709,-19.697235,0.000132,0.000132,0.000000,0.000000,-0.002745,-0.002745,0.010894,-0.002828
-0.521160,-0.521160,17.455709,-19.697235,0.000184,0.000184,0.000000,0.000000,0.002813,0.002813,0.021608,0.002498
-0.521158,-0.521158,17.455709,-19.697235,0.000315,0.000315,0.000000,0.000000,-0.002932,-0.002932,0.012599,-0.001763
-0.521155,-0.521155,17.455709,-19.697235,0.000324,0.000324,0.000000,0.000000,0.008337,0.008337,-0.019784,0.008889
-0.521152,-0.521152,17.455709,-19.697235,0.000165,0.000165,0.000000,0.000000,-0.001455,-0.001455,-0.035857,-0.001763
-0.521150,-0.521150,17.455709,-19.697235,0.000102,0.000102,0.000000,0.000000,0.010307,0.010307,-0.032192,0.013151
-0.521148,-0.521148,17.455709,-19.697235,0.000314,0.000314,0.000000,0.000000,-0.013124,-0.013124,-0.005183,-0.013481
-0.521144,-0.521144,17.455709,-19.697235,0.000412,0.000412,0.000000,0.000000,-0.021090,-0.021090,0.025047,-0.024134
-0.521140,-0.521140,17.455709,-19.697235,0.000315,0.000315,0.000000,0.000000,-0.001777,-0.001777,-0.028772,-0.000698
-0.521136,-0.521136,17.455709,-19.697235,0.000445,0.000445,0.000000,0.000000,0.006579,0.006579,-0.009039,0.004628
-0.521132,-0.521132,17.455709,-19.697235,0.000284,0.000284,0.000000,0.000000,-0.012760,-0.012760,-0.037537,-0.019873
-0.521128,-0.521128,17.455709,-19.697235,0.000393,0.000393,0.000000,0.000000,0.008531,0.008531,-0.003923,0.008889
-0.521122,-0.521122,17.455709,-19.697235,0.000732,0.000732,0.000000,0.000000,0.010459,0.010459,0.018487,0.007824
-0.521114,-0.521114,17.455709,-19.697235,0.000743,0.000743,0.000000,0.000000,0.008702,0.008702,-0.012190,0.011020
-0.521107,-0.521107,17.455709,-19.697235,0.000679,0.000679,0.000000,0.000000,-0.002100,-0.002100,-0.052978,0.000367
-0.521100,-0.521100,17.455709,-19.697235,0.000754,0.000754,0.000000,0.000000,0.004454,0.004454,0.010932,0.011020
-0.521092,-0.521092,17.455709,-19.697235,0.000848,0.000848,0.000000,0.000000,-0.003872,-0.003872,-0.001841,-0.000698
-0.521083,-0.521083,17.455709,-19.697235,0.000889,0.000889,0.000000,0.000000,-0.015982,-0.015982,0.008738,-0.015612
-0.521075,-0.521075,17.455709,-19.697235,0.000853,0.000853,0.000000,0.000000,-0.022294,-0.022294,0.010202,-0.027330
-0.521066,-0.521066,17.455709,-19.697235,0.000966,0.000966,0.000000,0.000000,0.015960,0.015960,0.031669,0.021673
-0.521054,-0.521054,17.455709,-19.697235,0.001201,0.001201,0.000000,0.001352,0.000760,0.000760,-0.011691,0.001433
