R_F,L_F,R_l,L_l,R_ref_l,L_ref_l,R_dl,L_dl,R_ref_dl,L_ref_dl,R_P,L_P,I12,I13
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.071568,6.808734,-0.059535,0.000000
19.360979,5.428144,0.197983,0.199358,0.200000,0.200000,-0.000000,0.003060,0.080671,0.025678,20.409836,4.308722,-0.158206,0.000000
19.360979,6.674329,0.197983,0.199305,0.200000,0.200000,-0.000000,0.000000,0.080671,0.027810,20.441528,7.720763,-0.226711,0.000000
19.360979,6.674329,0.197983,0.199305,0.200000,0.200000,-0.000000,0.000000,0.080671,0.027810,21.036980,8.320392,-0.101277,0.000000
18.628735,5.428256,0.197983,0.199358,0.200000,0.200000,0.003051,0.003060,0.080671,0.025678,20.469603,7.212632,0.193119,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.708548,6.426302,0.441107,0.000000
20.093094,6.897143,0.197983,0.199358,0.200000,0.200000,-0.003051,-0.003060,0.080671,0.025678,21.994606,8.749865,0.172156,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.596561,7.344373,-0.173991,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.153389,7.907056,-0.339990,0.000000
18.628735,6.162636,0.197983,0.199358,0.200000,0.200000,0.003051,0.000000,0.080671,0.025678,17.518999,7.762219,-0.272516,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.749315,7.496659,-0.157243,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,24.077169,8.377095,-0.200150,0.000000
18.628735,6.162636,0.197983,0.199358,0.200000,0.200000,0.003051,0.000000,0.080671,0.025678,19.643753,7.431228,-0.174199,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.294695,8.048118,-0.180693,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,21.087221,8.379542,-0.096061,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,19.663641,6.940399,0.022562,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,20.669436,7.957267,0.097074,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,20.708122,7.997208,0.149340,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,21.277189,8.573217,0.116196,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,22.364305,9.675728,0.084497,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,21.152882,8.451329,-0.011318,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.274345,8.030015,-0.086266,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,22.079546,8.844545,-0.136677,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.333683,8.089589,-0.099884,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.357042,8.113311,-0.034191,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.480349,8.237699,-0.002131,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.990906,7.742038,0.018126,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.351881,8.108107,0.055448,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.692808,7.441931,0.061916,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.680605,8.440674,0.041601,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.805065,8.565907,0.031515,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.369713,8.127342,-0.007761,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.853487,7.604403,-0.058501,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.617058,7.365946,-0.089904,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,22.805447,9.577420,-0.080624,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,22.115892,8.879884,-0.041202,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.629980,7.377816,-0.055097,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.395218,8.150733,-0.040023,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.552874,7.298941,-0.038352,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.088921,7.840152,-0.037652,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.407192,8.161632,-0.052345,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.281519,8.034759,-0.085928,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.536795,7.281676,-0.109576,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,19.852747,6.588830,-0.155100,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.364441,7.105151,-0.156907,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.217606,7.969172,-0.165545,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.415974,8.168425,-0.147559,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.374043,8.124648,-0.149253,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.568419,7.308707,-0.155872,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,21.116482,7.863005,-0.171734,0.000000
19.360979,6.162636,0.197983,0.199358,0.200000,0.200000,-0.000000,0.000000,0.080671,0.025678,20.690767,7.431242,-0.187242,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,19.961218,7.236780,-0.197732,0.000000
18.847998,6.162636,0.198037,0.199358,0.200000,0.200000,-0.000000,0.000000,0.078533,0.025678,19.133526,6.398260,-0.217926,0.000000
18.115667,6.162636,0.198037,0.199358,0.200000,0.200000,0.003051,0.000000,0.078533,0.025678,16.827406,7.593217,-0.231193,0.000000
18.115667,6.162636,0.198037,0.199358,0.200000,0.200000,0.003051,0.000000,0.078533,0.025678,20.672441,8.999335,-0.270575,0.000000
17.601740,6.162636,0.198090,0.199358,0.200000,0.200000,0.003052,0.000000,0.076392,0.025678,20.167772,9.033311,-0.286558,0.000000
17.601740,6.162636,0.198090,0.199358,0.200000,0.200000,0.003052,0.000000,0.076392,0.025678,20.567059,9.437652,-0.281195,0.000000
17.820305,6.162636,0.198144,0.199358,0.200000,0.200000,0.000000,0.000000,0.074251,0.025678,21.360693,8.330758,-0.279625,0.000000
17.087814,6.162636,0.198144,0.199358,0.200000,0.200000,0.003052,0.000000,0.074251,0.025678,19.558134,8.961529,-0.248400,0.000000
18.038771,6.162636,0.198197,0.199358,0.200000,0.200000,-0.003052,0.000000,0.072109,0.025678,19.893543,8.407008,-0.203433,0.000000
17.306190,6.162636,0.198197,0.199358,0.200000,0.200000,-0.000000,0.000000,0.072109,0.025678,19.044216,7.938531,-0.163258,0.000000
17.306190,6.162636,0.198197,0.199358,0.200000,0.200000,-0.000000,0.000000,0.072109,0.025678,22.089596,8.535681,-0.157554,0.000000
17.306190,6.162636,0.198197,0.199358,0.200000,0.200000,-0.000000,0.000000,0.072109,0.025678,18.490421,7.379944,-0.168962,0.000000
17.815739,6.162636,0.198144,0.199358,0.200000,0.200000,-0.000000,0.000000,0.074232,0.025678,19.149372,7.587025,-0.186048,0.000000
17.083235,6.162636,0.198144,0.199358,0.200000,0.200000,0.003052,0.000000,0.074232,0.025678,19.714077,9.210406,-0.131029,0.000000
17.301468,6.897000,0.198198,0.199358,0.200000,0.200000,-0.000000,-0.003060,0.072089,0.025678,19.843386,11.679265,-0.008427,0.000000
17.301468,5.428256,0.198198,0.199358,0.200000,0.200000,-0.000000,0.003060,0.072089,0.025678,19.044182,6.978473,0.152722,0.000000
17.301468,6.162636,0.198198,0.199358,0.200000,0.200000,-0.000000,0.000000,0.072089,0.025678,19.921957,8.914307,0.235639,0.000000
17.301460,6.162636,0.198198,0.199358,0.200000,0.200000,0.000000,0.000000,0.072089,0.025678,21.243664,8.863652,0.253303,0.000000
16.053377,6.162636,0.198251,0.199358,0.200000,0.200000,0.003053,0.000000,0.069942,0.025678,17.659517,8.223042,0.269005,0.000000
16.563013,6.162636,0.198198,0.199358,0.200000,0.200000,0.003052,0.000000,0.072065,0.025678,19.373817,9.497867,0.360339,0.000000
17.295603,6.162636,0.198198,0.199358,0.200000,0.200000,-0.000000,0.000000,0.072065,0.025678,23.455658,10.096270,0.446482,0.000000
17.295603,6.162651,0.198198,0.199358,0.200000,0.200000,-0.000000,-0.000000,0.072065,0.025678,20.786182,8.061782,0.059075,0.000000
16.563145,6.897143,0.198198,0.199358,0.200000,0.200000,0.003052,-0.003060,0.072065,0.025678,17.943960,8.439385,-0.392140,0.000000
15.830549,4.693748,0.198198,0.199358,0.200000,0.200000,0.006104,0.006120,0.072065,0.025678,14.739092,5.981474,-0.359530,0.000000
14.581997,5.427546,0.198252,0.199358,0.200000,0.200000,0.009158,0.003061,0.069916,0.025675,13.721519,7.122893,0.123102,0.000000
15.015634,6.394837,0.198360,0.199410,0.200000,0.200000,0.003053,-0.003060,0.065618,0.023585,17.191252,9.372093,0.262788,0.000000
13.765619,6.394979,0.198413,0.199410,0.200000,0.200000,0.006107,-0.003061,0.063464,0.023585,15.870667,9.639634,-0.013254,0.000000
14.206703,6.896571,0.198520,0.199358,0.200000,0.200000,-0.000000,-0.003060,0.059195,0.025675,14.209766,8.795037,-0.185259,0.000000
16.687979,6.162065,0.198414,0.199358,0.200000,0.200000,-0.006107,0.000000,0.063426,0.025675,18.884649,10.146837,-0.166408,0.000000
15.729626,4.925773,0.198362,0.199410,0.200000,0.200000,-0.000000,0.003061,0.065540,0.023585,13.279579,10.308064,-0.035795,0.000000
15.221502,4.925803,0.198414,0.199410,0.200000,0.200000,-0.000000,0.003061,0.063423,0.023585,19.276457,6.473909,0.043187,0.000000
14.263461,6.394979,0.198362,0.199410,0.200000,0.200000,0.006107,-0.003061,0.065538,0.023585,14.766005,8.391026,-0.008349,0.000000
15.220787,6.394979,0.198415,0.199410,0.200000,0.200000,-0.000000,-0.003061,0.063420,0.023585,15.867641,8.609254,-0.103960,0.000000
15.220783,5.660383,0.198415,0.199410,0.200000,0.200000,0.000000,0.000000,0.063420,0.023585,19.021631,7.642113,-0.124379,0.000000
15.220783,5.660383,0.198415,0.199410,0.200000,0.200000,0.000000,0.000000,0.063420,0.023585,18.714685,9.802986,-0.058275,0.000000
15.220783,6.896571,0.198415,0.199358,0.200000,0.200000,0.000000,-0.003060,0.063420,0.025675,17.553381,12.660642,-0.061814,0.000000
15.220783,5.427686,0.198415,0.199358,0.200000,0.200000,0.000000,0.003060,0.063420,0.025675,16.593187,9.159543,-0.209817,0.000000
12.513395,6.162065,0.198467,0.199358,0.200000,0.200000,0.009162,0.000000,0.061301,0.025675,11.097736,9.452257,-0.171033,0.000000
14.209129,5.660354,0.198520,0.199410,0.200000,0.200000,-0.000000,0.000000,0.059205,0.023585,19.664677,10.787479,0.152855,0.000000
14.209126,5.435439,0.198520,0.199357,0.200000,0.200000,0.000000,0.003060,0.059205,0.025708,15.982033,6.214141,0.318919,0.000000
13.476004,6.904439,0.198520,0.199357,0.200000,0.200000,0.003055,-0.003060,0.059205,0.025708,14.402511,11.586603,0.110706,0.000000
14.209126,4.693205,0.198520,0.199358,0.200000,0.200000,0.000000,0.006120,0.059205,0.025675,16.492407,8.485981,-0.221487,0.000000
12.009886,6.162065,0.198520,0.199358,0.200000,0.200000,0.009164,0.000000,0.059205,0.025675,10.712338,6.553020,-0.329075,0.000000
12.467302,6.162065,0.198625,0.199358,0.200000,0.200000,0.003055,0.000000,0.055002,0.025675,14.360483,9.859922,-0.196813,0.000000
14.439528,5.427686,0.198572,0.199358,0.200000,0.200000,-0.003055,0.003060,0.057110,0.025675,18.555008,7.356692,-0.053661,0.000000
13.984192,5.660383,0.198467,0.199410,0.200000,0.200000,0.003054,0.000000,0.061321,0.023585,14.929982,6.655759,-0.029150,0.000000
14.942122,5.660383,0.198520,0.199410,0.200000,0.200000,-0.003054,0.000000,0.059205,0.023585,16.352371,7.495636,-0.014297,0.000000
14.209126,6.896571,0.198520,0.199358,0.200000,0.200000,0.000000,-0.003060,0.059205,0.025675,15.497149,9.255775,-0.065674,0.000000
13.704299,6.162065,0.198572,0.199358,0.200000,0.200000,0.000000,0.000000,0.057101,0.025675,18.707850,9.518872,-0.003640,0.000000
12.240151,6.162065,0.198572,0.199358,0.200000,0.200000,0.006110,0.000000,0.057110,0.025675,14.388296,9.934315,0.234997,0.000000
15.172740,6.162065,0.198572,0.199358,0.200000,0.200000,-0.006110,0.000000,0.057110,0.025675,23.796173,10.171058,0.372500,0.000000
13.984062,4.917250,0.198467,0.199411,0.200000,0.200000,0.003054,0.003061,0.061321,0.023549,13.822878,8.815108,-0.139132,0.000000
14.714382,6.162636,0.198467,0.199358,0.200000,0.200000,0.000000,0.000000,0.061310,0.025678,12.246262,4.478551,-0.539061,0.000000
12.743008,6.162636,0.198520,0.199358,0.200000,0.200000,0.006109,0.000000,0.059205,0.025678,15.777908,8.192034,-0.559356,0.000000
12.238005,4.917334,0.198572,0.199411,0.200000,0.200000,0.006110,0.003060,0.057101,0.023549,15.069407,8.942371,-0.249831,0.000000
12.973233,6.162065,0.198572,0.199358,0.200000,0.200000,0.003055,0.000000,0.057110,0.025675,14.968746,7.310409,0.196244,0.000000
15.677819,6.162065,0.198520,0.199358,0.200000,0.200000,-0.006109,0.000000,0.059215,0.025675,16.248861,9.453957,0.266183,0.000000
15.450133,5.938209,0.198467,0.199305,0.200000,0.200000,-0.003054,0.003060,0.061321,0.027803,17.293325,5.023633,-0.016821,0.000000
14.714382,6.897143,0.198467,0.199358,0.200000,0.200000,0.000000,-0.003060,0.061310,0.025678,16.484789,9.810905,-0.255772,0.000000
14.714382,6.162636,0.198467,0.199358,0.200000,0.200000,0.000000,0.000000,0.061310,0.025678,17.891975,10.205478,-0.197535,0.000000
10.771710,5.651801,0.198572,0.199411,0.200000,0.200000,0.012219,0.000000,0.057101,0.023549,12.640969,9.608208,0.158581,0.000000
14.211703,6.162065,0.198520,0.199358,0.200000,0.200000,-0.000000,0.000000,0.059215,0.025675,13.150014,11.520153,0.509984,0.000000
16.915949,7.407033,0.198467,0.199305,0.200000,0.200000,-0.009162,-0.003060,0.061321,0.027803,21.791658,11.343838,0.218993,0.000000
14.714377,4.693764,0.198467,0.199358,0.200000,0.200000,0.000000,0.006120,0.061310,0.025678,16.180956,8.411258,-0.314143,0.000000
14.714382,6.162636,0.198467,0.199358,0.200000,0.200000,0.000000,0.000000,0.061310,0.025678,15.244405,7.490945,-0.466009,0.000000
12.743008,4.917192,0.198520,0.199411,0.200000,0.200000,0.006109,0.003061,0.059205,0.023549,14.623244,9.302958,-0.172428,0.000000
14.209126,5.427571,0.198520,0.199358,0.200000,0.200000,0.000000,0.003060,0.059205,0.025675,17.049807,7.389380,0.007345,0.000000
14.942122,6.162065,0.198520,0.199358,0.200000,0.200000,-0.003054,0.000000,0.059205,0.025675,16.479488,8.151886,-0.134751,0.000000
14.209126,6.162065,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025675,16.370281,9.109421,-0.248815,0.000000
14.714382,6.162065,0.198467,0.199358,0.200000,0.200000,0.000000,0.000000,0.061310,0.025675,15.913603,8.090899,-0.244160,0.000000
12.743008,6.162065,0.198520,0.199358,0.200000,0.200000,0.006109,0.000000,0.059205,0.025675,13.573091,8.357896,-0.195665,0.000000
14.209126,6.162065,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025675,16.510122,9.238710,-0.052891,0.000000
14.209126,6.162065,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025675,17.799273,8.037798,0.119271,0.000000
14.209126,6.162065,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025675,16.685253,9.421828,0.115696,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.927233,9.181182,0.054777,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.041293,8.272711,0.010956,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.790350,9.040316,0.011343,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,16.175859,9.434796,-0.036445,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.015602,8.246960,-0.101842,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.105747,8.337439,-0.104086,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,16.395264,9.665387,-0.123679,0.000000
14.942122,6.672614,0.198520,0.199305,0.200000,0.200000,-0.003054,0.000000,0.059205,0.027803,19.964542,9.743715,-0.149059,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.381963,8.618749,-0.146839,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,16.376877,9.640427,-0.081636,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.743953,8.985369,0.002653,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.089241,8.317500,0.010889,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,16.136719,9.390153,0.008536,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.800643,9.046215,-0.016117,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,16.433176,9.696774,-0.042100,0.000000
14.209126,6.672614,0.198520,0.199305,0.200000,0.200000,0.000000,0.000000,0.059205,0.027803,15.833282,9.077242,-0.080921,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,15.219801,7.997894,-0.096920,0.000000
14.942122,6.162636,0.198520,0.199358,0.200000,0.200000,-0.003054,0.000000,0.059205,0.025678,16.151495,7.887660,-0.087314,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,14.633784,7.395974,-0.091917,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.622780,9.432376,-0.080147,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.222834,9.022100,-0.040754,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.225462,9.024908,-0.033944,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,15.049911,7.813840,-0.018651,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.133518,8.932725,-0.055651,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.170258,8.963794,-0.060253,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,15.572824,8.352481,-0.087171,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,16.303905,9.099940,-0.090663,0.000000
14.209126,6.162636,0.198520,0.199358,0.200000,0.200000,0.000000,0.000000,0.059205,0.025678,15.326846,8.096054,-0.083187,0.000000
